Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled,engament score
3,360.0,0,0.0,0,0,0,0.0,0,11.242203894194281
1,500.0,2,29.75,80,139,585,33783.770000000004,6,42.93937762145905
0,0.0,50,2621.79,99,208,2914,40443.869999999995,0,34.15583134080037
0,0.0,0,0.0,53,75,0,0.0,18,40.19538177044522
0,0.0,0,0.0,0,0,3,1039.12,0,4.08034186292484
14,9796.64,17,1774.8400000000001,41,45,701,24340.39,0,35.43842567713712
0,0.0,0,0.0,1,2,1163,47806.4,12,30.13178969382378
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,2,155.92000000000002,0,0,49,-195.45000000000005,0,12.31976724814277
0,0.0,0,0.0,16,18,0,0.0,0,11.226644035918394
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,2099.7200000000003,0,0.0,9,11,0,0.0,0,16.913834234454235
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,10,11,0,0.0,18,35.68891467425716
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
11,993.7499999999999,7,545.0,20,28,431,6334.129999999999,6,48.161091752579665
0,0.0,0,0.0,0,0,60,1654.15,0,5.130304030462106
0,0.0,0,0.0,2,2,0,0.0,0,7.936244405856353
3,9869.130000000001,11,1783.29,1,1,0,0.0,18,48.98291048641146
3,551.14,0,0.0,30,38,499,4634.049999999999,0,21.184089829298145
0,0.0,22,2014.3700000000001,86,178,231,7151.83,8,48.07199316044469
0,0.0,16,394.93,57,94,184,3285.31,6,42.562393939348084
0,0.0,18,3929.1,0,0,2528,113501.4,12,38.32464002149115
1,24.24,0,0.0,17,27,53,2521.37,0,16.17412920911075
1,6000.0,6,3952.0,34,52,0,0.0,12,49.7398601604242
0,0.0,0,0.0,22,32,1068,49258.69,0,12.387963111053251
4,925.03,1,0.75,47,81,1229,18486.489999999998,12,48.966175385962714
0,0.0,31,2739.67,114,249,892,54295.61,0,30.498862273708365
3,2116.0,20,3058.42,41,85,72,8579.720000000001,12,53.88507347698083
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,5,390.0,14,19,15,1617.39,6,34.91551749711455
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,9,17,0,0.0,6,28.225449398102164
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,9,11,0,0.0,12,32.37989876405449
0,0.0,0,0.0,8,8,696,32835.35,4,25.260981988647885
0,0.0,5,102.42,84,177,1071,33569.69,0,23.931018287977746
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,6,269.14,75,154,956,55275.899999999994,6,40.736701696773295
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,563.14,0,0.0,38,51,80,1137.71,6,37.78346251658991
0,0.0,0,0.0,17,25,58,6505.92,6,28.652762855510332
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,84,2648.26,0,5.086905535755093
0,0.0,1,21.75,31,39,0,0.0,6,34.05292196807319
0,0.0,64,5465.23,0,0,1470,27771.14,0,21.800319353602692
0,0.0,0,0.0,38,61,192,12183.380000000001,0,13.660828486702584
0,0.0,0,0.0,7,7,0,0.0,18,34.9965429064453
0,0.0,10,5753.0,1,1,2205,206591.29,0,16.0208114321039
1,1900.0,9,1371.0,27,31,757,51669.65,0,25.263524509031313
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,12,34,0,0.0,78,53.13211201327554
0,0.0,0,0.0,10,10,77,2615.75,0,10.444184410466564
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,69,82,269,18135.39,0,15.006074555138131
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,368.6,81,4138.05,48,70,268,7129.7,12,59.737833402375074
1,112.5,21,811.28,80,182,4078,82414.45000000001,0,33.83161777284042
0,0.0,1,97.98,0,0,87,9092.869999999999,0,8.012909727826749
131,6965638.59,27,8260.51,25,33,0,0.0,26,85.04809715518417
0,0.0,64,3768.8100000000004,101,152,3731,199939.68000000002,0,31.983895918366294
0,0.0,4,1250.0,79,118,2452,105256.14,12,45.87062125273611
5,1021.73,8,1012.0,39,55,1371,55933.03,18,55.32777964653363
0,0.0,0,0.0,2,2,0,0.0,0,7.936244405856353
110,73522.0,0,0.0,129,184,15,491.94,6,58.39670087450146
0,0.0,0,0.0,72,88,2317,106381.95,6,33.36655515797169
0,0.0,0,0.0,9,10,287,10160.89,20,36.77718102191328
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,89,31153.86,58,83,1344,282872.81,48,66.8464235776212
0,0.0,0,0.0,1,1,0,0.0,6,24.90764568790573
0,0.0,0,0.0,29,37,224,10137.470000000001,36,44.92629193279606
3,1950.0,68,5830.1900000000005,0,0,0,0.0,0,27.219250134378235
0,0.0,0,0.0,9,12,58,12065.27,6,26.634202820315576
1,100.0,8,667.89,43,75,2742,120111.04000000001,0,26.89498302320505
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,174,2047.76,0,5.8774620958591335
0,0.0,0,0.0,45,54,720,50917.78,6,31.009918474495116
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
15,5634.7,173,10776.080000000002,38,46,3852,90020.64,0,47.486944920196414
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,16,17,0,0.0,40,44.33674373548709
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,9,2224.0,3,3,1712,42864.02,0,18.621728544338264
0,0.0,0,0.0,19,26,0,0.0,4,27.233840220150675
0,0.0,51,6575.840000000001,132,372,1601,79526.28,6,52.62573849656455
0,0.0,0,0.0,3,6,0,0.0,18,34.27403953371559
0,0.0,0,0.0,39,53,454,21954.980000000003,0,13.767452956946594
0,0.0,0,0.0,18,30,0,0.0,12,34.15948131044648
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,1323.88,103,15783.27,137,265,3995,274108.48,6,60.960284455844054
0,0.0,0,0.0,29,31,0,0.0,84,55.05393558715657
0,0.0,3,1872.0,5,7,0,0.0,0,16.33204131108888
5,5450.86,13,211.0,33,50,1009,49439.06,30,59.648198917618835
0,0.0,4,255.55,93,138,1935,43435.64,6,42.02156296119588
0,0.0,3,212.12,66,98,2067,63259.149999999994,0,22.06376964049796
5,16492.7,0,0.0,13,21,1005,84405.61,12,40.84250328597028
0,0.0,5,178.23000000000002,15,16,0,0.0,18,42.572735424258035
0,0.0,0,0.0,6,9,0,0.0,12,31.86525322219458
0,0.0,0,0.0,4,4,0,0.0,18,34.178410645468034
0,0.0,31,5842.049999999999,90,162,205,26328.75,0,29.185792936645292
27,16176.52,0,0.0,48,73,1254,38621.3,0,29.347282361314875
2,87.0,0,0.0,20,24,22,1299.8,6,34.904966517942775
0,0.0,0,0.0,5,6,266,21724.54,0,8.58390528504923
6,907.47,33,602.0,15,18,3752,134677.62,0,31.124932109858598
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,124,273,762,29892.199999999997,0,19.496060631639153
0,0.0,0,0.0,0,0,627,9596.849999999999,0,6.214066560522532
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,2311.4,0,0.0,43,63,1130,37315.21,36,55.220880628190294
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
0,0.0,0,0.0,103,133,1430,32074.83,6,36.0471346793201
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,13,14,168,10047.470000000001,6,28.184861095558656
1,1483.0,16,3200.14,32,72,1608,85560.7,12,51.39402678623436
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,14,15,237,7588.030000000001,0,11.329648337825212
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,43,50,823,125329.2,6,29.187953428951932
0,0.0,0,0.0,22,24,658,21383.989999999998,3,26.491938308263933
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,110.0,0,0.0,88,156,862,17404.46,6,41.58962350963
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
8,18310.54,0,0.0,36,40,1010,189781.53999999998,6,37.64268347795834
0,0.0,0,0.0,11,12,0,0.0,0,10.439532727278332
0,0.0,0,0.0,40,64,156,7161.779999999999,6,31.768465673103428
1,100.0,18,8723.06,24,31,675,30836.29,0,29.229606218261175
0,0.0,0,0.0,25,32,388,7259.0599999999995,0,13.478747551631814
0,0.0,15,3041.0,56,97,452,178464.65999999997,0,21.703150341694048
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,11,228.58,0,5.060660593106842
0,0.0,0,0.0,142,297,0,0.0,24,47.645807466823314
0,0.0,0,0.0,11,14,23,881.94,0,10.707416007976564
1,1350.0,0,0.0,46,87,1018,94827.98999999999,0,18.350657526975006
8,3672.0,3,13.0,58,141,211,15604.18,0,29.4993048404508
3,24000.0,0,0.0,10,13,0,0.0,18,43.33785419709767
0,0.0,1,430.0,36,248,428,65110.96000000001,0,19.55574063209289
0,0.0,0,0.0,43,62,274,28450.370000000003,0,13.177224571722771
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,4,2500.0,87,147,781,48472.03,6,41.91079268322615
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,18,24,0,0.0,0,11.680254939916074
0,0.0,0,0.0,46,69,73,1891.8100000000002,0,14.833257785559285
3,689.98,21,1692.0,28,33,0,0.0,36,61.75847611171705
9,25883.84,0,0.0,19,37,1738,90177.32,0,22.426343525463395
0,0.0,0,0.0,22,26,0,0.0,0,12.009020998356918
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,1,48.62,0,4.772273764124794
0,0.0,0,0.0,0,0,321,16812.35,0,4.697512701787261
1,25.0,1,68.0,43,52,981,33431.64,0,22.623721892255237
0,0.0,0,0.0,0,0,814,49312.329999999994,0,4.423843120172151
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,20,1155.21,25,37,0,0.0,42,56.430643340646654
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,50,75,0,0.0,6,32.30804434579318
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,66,4959.29,110,205,2632,96753.69,6,51.84816165760924
0,0.0,143,33745.509999999995,31,46,491,66973.06999999999,0,33.953903292353914
0,0.0,10,479.59000000000003,0,0,1343,48370.82,0,13.234144618787145
0,0.0,0,0.0,2,2,79,1681.3400000000001,12,30.68968254000819
0,0.0,0,0.0,0,0,29,1607.02,0,4.706263954830611
5,890.0,0,0.0,18,20,2241,43726.1,6,38.64360820885913
1,1000.0,5,1905.5700000000002,0,0,1101,53448.45,6,34.9245647245433
0,0.0,17,764.8499999999999,36,53,73,3209.5699999999997,6,40.70246516693159
0,0.0,0,0.0,17,21,0,0.0,0,11.462464090293377
7,1631.92,34,3002.13,128,309,3964,215911.79,18,65.90002942258977
2,1714.0,65,7958.14,31,36,0,0.0,12,57.02856301679432
16,1070.0,19,4824.77,78,124,102,4199.700000000001,9,59.44300718395505
0,0.0,0,0.0,0,0,617,16708.83,0,5.575546419492948
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,32,8018.45,0,3.5770726569340496
0,0.0,0,0.0,6,7,16,927.88,6,27.005944897400436
0,0.0,4,879.0,1,1,0,0.0,6,31.65411884707906
0,0.0,6,486.1,0,0,1372,77161.2,0,11.474031684604721
0,0.0,2,64.03999999999999,75,127,846,33058.56,18,46.62428985797163
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,18,6089.0,18,25,1786,92130.89000000001,0,23.36989445913529
3,4465.8,7,326.51,50,57,798,32525.300000000003,6,46.05589726640589
2,95.0,100,5095.35,21,22,579,26314.5,12,56.74039104551922
2,457.11,7,2282.33,87,133,30,3157.05,36,62.54372570094105
0,0.0,102,1574.3,59,144,1215,20714.03,0,33.678385316447375
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
35,2158.49,132,9323.26,151,471,1594,14680.95,0,57.58428728906068
1,200.0,0,0.0,0,0,0,0.0,0,9.3004855641842
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,250.0,24,322.07,45,62,651,9008.27,12,54.08312374793566
0,0.0,63,2007.11,136,279,2150,59516.21000000001,0,34.70752935374225
0,0.0,10,677.0,95,144,35,2198.26,6,42.67611161262748
0,0.0,23,3459.0,34,43,1023,128784.40999999999,18,48.31283863365606
0,0.0,0,0.0,76,92,2902,75911.13,0,17.17762470613753
11,10302.7,43,2377.75,0,0,66,6937.98,0,27.63396353740157
4,185.0,0,0.0,21,27,137,3347.64,12,41.7913255518637
0,0.0,0,0.0,6,6,0,0.0,0,9.336615304711696
0,0.0,0,0.0,0,0,1680,35409.869999999995,0,6.302557952012872
0,0.0,0,0.0,30,38,0,0.0,0,12.891846943000157
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,51,71,2214,53980.9,0,16.046358605933513
0,0.0,0,0.0,5,6,93,1421.35,6,27.588897321041742
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,174.7,12,1365.63,117,406,1199,31014.04,18,60.22606230912619
5,4713.240000000001,8,437.02,57,82,21,648.31,5,47.314014054194715
0,0.0,0,0.0,25,27,0,0.0,0,12.211826727777506
0,0.0,0,0.0,6,6,0,0.0,6,26.961258102994137
0,0.0,105,2827.26,84,242,1117,23683.47,0,35.926115861679065
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,10,17,100,34079.91,6,26.127243532705727
0,0.0,167,27482.29,145,362,3828,66015.89,0,45.34662691944935
3,3245.56,5,620.0,79,115,724,63458.82000000001,0,28.927917167379732
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,35,1648.55,116,631,419,983.74,0,36.02719750500474
0,0.0,0,0.0,8,11,158,2490.08,0,10.964869866789208
1,7.66,36,2992.2799999999997,87,156,1643,34993.53,6,53.23811560400682
0,0.0,5,415.6,55,91,1001,58506.29,5,38.03103074278864
1,1195.55,8,528.94,79,245,360,15205.61,12,52.64225507249594
0,0.0,0,0.0,23,26,7,109.55,24,40.3579135068514
0,0.0,0,0.0,24,25,646,90457.4,6,27.813761401451757
0,0.0,3,1010.0,20,26,842,35921.729999999996,0,18.584307660766758
0,0.0,0,0.0,9,10,0,0.0,36,42.114923893796615
0,0.0,0,0.0,1,3,0,0.0,0,7.826187299333565
0,0.0,0,0.0,25,32,0,0.0,12,34.63218246127469
0,0.0,0,0.0,30,40,0,0.0,0,12.963055431917974
0,0.0,0,0.0,14,18,0,0.0,12,33.291338202750424
0,0.0,0,0.0,23,27,0,0.0,12,34.31449145964422
0,0.0,0,0.0,3,4,0,0.0,0,8.572757485135092
0,0.0,11,607.05,16,21,971,17472.85,6,38.73804518220051
0,0.0,0,0.0,0,0,36,41200.07,0,1.574566981299789
0,0.0,1,10.0,67,98,483,21565.690000000002,12,41.29187130190023
1,27.0,16,5099.0,71,104,549,30707.760000000002,6,48.90528211436802
0,0.0,1,9.75,0,0,301,6788.54,0,8.870099006177199
0,0.0,10,241.26,68,81,1390,42598.36,6,41.30777530021213
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,5,7,0,0.0,6,26.94125471845082
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,4,5,0,0.0,0,8.90982736671927
0,0.0,0,0.0,0,0,245,10047.3,0,4.96490414464175
0,0.0,19,1286.2,137,414,2642,57210.73,0,32.34341812975564
0,0.0,1,69.34,0,0,189,8483.88,0,8.64130804177794
0,0.0,6,60.5,56,79,902,35099.98,6,38.965029528487904
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,4158.55,3,380.0,109,307,1768,132695.95,16,55.968889290391715
0,0.0,0,0.0,12,15,0,0.0,12,32.94642337010899
0,0.0,32,2570.0,60,92,810,43317.38,5,43.95451634076488
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,49,65,1094,27820.65,0,15.477067178657546
0,0.0,133,6755.209999999999,56,102,773,24180.83,0,34.883118877027016
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,700.36,0,0.0,0,0,0,0.0,0,11.325138312444727
3,2700.0,11,2615.74,56,106,1132,30012.98999999999,36,64.87425436905262
0,0.0,0,0.0,0,0,876,44810.04,0,4.708767342252727
0,0.0,6,2337.5,0,0,0,0.0,0,13.056662499653712
1,317.95,7,1018.51,11,11,384,11987.79,0,23.240139325287462
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,125.0,51,1297.32,23,25,1124,91094.34,0,28.48300405623553
0,0.0,0,0.0,29,40,472,38968.79,0,12.156187403441354
0,0.0,0,0.0,0,0,79,3863.96,0,4.776064979925408
1,2700.0,77,6376.0199999999995,0,0,0,0.0,0,26.016402192019026
0,0.0,26,4436.14,0,0,0,0.0,0,17.006660153519334
0,0.0,81,2326.89,0,0,920,58716.53999999999,0,19.557188192041913
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,20.0,2,180.0,5,5,58,215.08,0,19.495756026722145
0,0.0,63,4354.280000000001,60,109,187,2948.37,6,49.2687106496609
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
0,0.0,0,0.0,9,9,0,0.0,0,9.997502521394532
0,0.0,0,0.0,13,22,0,0.0,0,11.232787661709112
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,4,4,1,30.59,0,8.836192902809156
0,0.0,27,3670.68,12,22,2214,55588.64,6,42.24530937711316
0,0.0,4,790.0,11,11,1314,76491.9,6,34.32342970066866
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,94,143,22,3400.66,0,16.356905079080015
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,744.0,9,1598.0,49,62,251,-10647.529999999999,24,62.05156227150817
1,37.62,11,815.0,54,74,0,0.0,36,59.67677674831878
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,34,1914.71,0,0,1458,37896.36,0,17.932617022804582
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
73,39549.0,47,4570.52,144,504,4248,231156.54,66,93.65199987833309
0,0.0,0,0.0,8,10,146,4609.92,12,32.571673434792494
0,0.0,0,0.0,5,5,0,0.0,6,26.691978907872603
0,0.0,43,2650.53,5,9,2284,55528.560000000005,0,24.070501347984536
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,589.0,6,7,0,0.0,6,31.903324175421773
0,0.0,0,0.0,0,0,50,4048.73,0,4.423954650037061
0,0.0,31,1228.47,25,37,129,3078.68,0,24.52078334297464
0,0.0,0,0.0,63,83,738,18430.55,36,48.22491670920472
0,0.0,14,1843.97,24,35,2318,103201.18999999999,0,22.41116738801295
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,265.0,3,141.96,68,118,779,52636.28999999999,12,47.54730025576305
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,9,11,0,0.0,48,45.42352590218524
0,0.0,0,0.0,24,35,715,19352.91,0,13.340981979325385
3,14221.21,0,0.0,43,58,0,0.0,30,51.439460819980084
0,0.0,0,0.0,66,91,0,0.0,30,45.6249900097981
15,31899.31,5,1225.0,3,5,666,37059.979999999996,3,41.870924317569575
0,0.0,0,0.0,30,34,0,0.0,48,47.99084182749266
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,31,1186.04,26,43,1510,99529.1,0,23.57440628467159
0,0.0,0,0.0,0,0,93,13687.609999999999,0,3.7290751189970024
0,0.0,0,0.0,0,0,25,1417.12,0,4.697285774957109
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,95,155,1778,32366.690000000002,6,36.64473833986081
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,22,1500.54,49,127,899,17966.46,0,27.529815285814212
1,2268.96,0,0.0,26,30,1424,114102.48999999999,0,16.23417560430524
0,0.0,0,0.0,3,5,0,0.0,0,8.723307709030738
1,1.08,5,392.12,37,55,81,-63.53,0,27.38956191519241
0,0.0,0,0.0,9,9,0,0.0,12,32.20316097982866
0,0.0,15,9437.0,51,94,74,93592.0,0,22.855377710295503
0,0.0,0,0.0,9,25,130,1833.9,0,11.93694816284887
0,0.0,0,0.0,1,5,-10,-0.1,0,7.095543876487309
0,0.0,78,3377.3300000000004,126,354,1534,57996.36,2,48.15353143389625
0,0.0,0,0.0,35,41,3699,216934.64,6,30.353010077580095
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,14,15,0,0.0,0,10.895882120900298
0,0.0,0,0.0,0,0,22,1809.7,0,4.497662997060626
1,200.0,2,35.0,0,0,57,574.0,0,14.422167580124157
0,0.0,0,0.0,51,71,499,14785.74,0,15.268389188809156
1,5000.0,0,0.0,34,39,0,0.0,12,40.36240316767166
0,0.0,0,0.0,6,6,0,0.0,12,31.542273763145825
0,0.0,1,300.0,48,84,0,0.0,12,41.435909927002974
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,41,53,0,0.0,12,36.019974788136395
0,0.0,0,0.0,104,230,0,0.0,9,38.51315923612609
0,0.0,0,0.0,59,86,1140,21431.23,0,16.69440129917053
0,0.0,0,0.0,3,3,0,0.0,12,30.600136467051733
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,89,3096.1100000000006,117,608,-146,-115.91000000000068,0,35.35305079788307
0,0.0,16,127.0,80,210,1317,25338.859999999997,12,49.574473359161814
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,451.0,18,607.82,0,0,2469,120380.10999999999,0,18.754776564052634
18,1735.0,0,0.0,33,48,446,16528.04,6,43.061128751132486
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,6,6,0,0.0,24,37.313991823269
0,0.0,25,1319.44,1,1,1497,36866.27,0,19.31199328782806
0,0.0,5,637.0,38,64,733,25786.73,6,38.97732166196136
0,0.0,11,2679.99,42,76,0,0.0,12,46.211518099941124
0,0.0,0,0.0,13,17,0,0.0,0,10.949363967935247
0,0.0,0,0.0,26,36,0,0.0,10,33.52843229257217
0,0.0,8,802.34,129,309,847,27739.149999999998,0,28.01768199371433
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
20,21615.92,0,0.0,0,0,807,38309.14,0,17.69221026710038
0,0.0,0,0.0,1,1,0,0.0,12,29.48866134805742
21,26821.9,0,0.0,125,239,3642,154018.48,0,32.36656292602772
0,0.0,0,0.0,9,11,0,0.0,36,42.200341675690055
7,1670.27,55,7834.389999999999,75,113,1579,63817.85,6,58.24823748591628
0,0.0,0,0.0,8,8,233,10698.759999999998,0,9.872041664760147
0,0.0,0,0.0,33,35,0,0.0,12,35.11473592297532
0,0.0,0,0.0,8,9,0,0.0,12,32.10025326513555
0,0.0,0,0.0,2,2,0,0.0,12,30.14190286429048
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,30.0,33,40,0,0.0,0,16.62585226316586
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,23,23,633,19876.24,18,37.96313931213581
0,0.0,9,392.65000000000003,48,73,2071,68267.95999999999,0,22.971171503013764
0,0.0,1,7.99,82,108,2301,136551.80999999988,0,19.025803137635062
0,0.0,0,0.0,0,0,133,9381.58,0,4.4320388525754915
5,705.0,96,15528.24,51,65,1460,69213.16,30,71.18872498346232
1,578.95,28,9112.57,56,83,1651,44193.81,0,34.3617636093473
0,0.0,0,0.0,37,52,1,27.06,0,13.730820400131503
0,0.0,5,295.0,0,0,455,27712.36,0,10.848700152069961
0,0.0,0,0.0,1,1,0,0.0,6,24.90764568790573
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,206,19800.5,0,4.001300346494062
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,9,11,1029,23493.92,0,11.368647514231679
0,0.0,15,720.6,28,40,0,0.0,6,39.53084834675404
6,1789.24,0,0.0,53,64,610,15214.210000000001,0,23.714313544907732
4,1780.61,9,843.3,79,132,1241,19883.71,0,33.69835891002264
2,88.27000000000001,0,0.0,37,44,325,8722.72,12,41.824420513524046
0,0.0,33,1637.25,6,9,4733,259710.84999999998,0,21.122624619077012
0,0.0,3,259.5,18,21,2061,72669.88,0,17.790739755003763
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,3,11,0,0.0,0,9.354623274345759
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,20,27,0,0.0,0,11.942490566077009
1,184.3,12,1508.87,33,38,249,8800.509999999998,18,52.46504825766856
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,4,722.0,104,116,2391,99803.83,6,41.40327318802524
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
17,12585.37,46,1941.11,33,36,674,15879.11,6,56.59763384566163
5,7041.13,0,0.0,8,10,57,5325.97,18,43.10556258926353
0,0.0,4,613.0,5,5,66,1322.89,12,38.30168695652464
0,0.0,16,1358.29,85,149,2786,75826.9,0,27.951545805047587
0,0.0,0,0.0,13,21,0,0.0,24,39.15720883288698
0,0.0,79,2892.5600000000004,0,0,2929,82259.24,0,21.436716705368863
0,0.0,0,0.0,0,0,289,16173.51,0,4.621280856846244
0,0.0,1,50.0,0,0,0,0.0,0,8.444783622856477
3,1100.0,1,98.25,130,308,1368,41362.51,6,48.59726006506355
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
1,350.0,58,786.3,16,25,1320,22109.34,0,30.91378256724667
0,0.0,4,533.77,58,90,4378,127497.68,6,40.63694458336178
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,27,63,49,368.95,0,14.40203639139624
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,2,1000.0,28,39,0,0.0,0,18.77803014373771
